,Name,Class,Photon Flux (ph/cm2/s),Fluence (ph/cm2),Photon Count,Background Counts,Duration (s),Duration (weeks),Fraction of Observation Time,MDP99,Start Time (MJD),Start Time (s),Asymmetry
0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,,0,0,0
1,4FGL J1104.4+3812,BLL,1.063422457386492e-07,0.7717894826728204,0.8332004060099859,1814400.0,7257600.0,12.0,0.01362088535754824,2311815.5621249555,54952.50001157408,4747896001.0,0.0
2,4FGL J1104.4+3812,BLL,1.361048711626581e-07,1.2347433911876342,1.0663930700821032,2268000.0,9072000.0,15.0,0.0170261066969353,2019483.6922803123,55043.50001157408,4755758401.0,0.0
3,4FGL J1104.4+3812,BLL,5.9360208562856944e-08,0.2154063248328953,0.4650922080107474,907200.0,3628800.0,6.0,0.00681044267877412,2928522.775938853,55162.50001157408,4766040001.0,0.0
4,4FGL J1104.4+3812,BLL,1.0881788001606213e-07,0.7239435921708581,0.8525972080122877,1663200.0,6652800.0,11.0,0.012485811577752554,2163039.6518848697,55309.50001157408,4778740801.0,-0.9090909090909091
5,4FGL J1104.4+3812,BLL,4.5276600229129996e-08,0.13691643909288911,0.354745956619875,756000.0,3024000.0,5.0,0.0056753688989784334,3504931.890944451,55463.50001157408,4792046401.0,0.0
6,4FGL J1104.4+3812,BLL,6.332122340671766e-08,0.22978005549829703,0.49612709121443027,907200.0,3628800.0,6.0,0.00681044267877412,2745331.128833126,55610.50001157408,4804747201.0,0.0
7,4FGL J1104.4+3812,BLL,1.9887595361883952e-07,3.48812512571155,1.5582097608515775,4384800.0,17539200.0,29.0,0.032917139614074914,1921697.781003694,55988.50001157408,4837406401.0,0.6206896551724138
8,4FGL J1104.4+3812,BLL,6.656155360537593e-07,20.530778086470995,5.215153498352208,7711200.0,30844800.0,51.0,0.05788876276958002,761430.155216788,56219.50001157408,4857364801.0,-0.0392156862745098
9,4FGL J1104.4+3812,BLL,3.069786503992046e-08,0.07426427510457558,0.24052034482854223,604800.0,2419200.0,4.0,0.004540295119182747,4623705.848134086,56590.50001157408,4889419201.0,0.0
10,4FGL J1104.4+3812,BLL,2.2231195811168205e-07,3.4958110789145778,1.7418328198067008,3931200.0,15724800.0,26.0,0.029511918274687854,1627766.9783418411,56632.50001157408,4893048001.0,0.38461538461538464
11,4FGL J1104.4+3812,BLL,3.641933092549703e-08,0.08810564537496242,0.28534850945608414,604800.0,2419200.0,4.0,0.004540295119182747,3897323.2007181896,56842.50001157408,4911192001.0,0.0
12,4FGL J1104.4+3812,BLL,3.8713418689233025e-07,7.9607177119043655,3.033228793115504,5140800.0,20563200.0,34.0,0.03859250851305335,1068922.822569346,56905.50001157408,4916635201.0,-0.2647058823529412
13,4FGL J1104.4+3812,BLL,1.6619758115698875e-07,1.4072281591724551,1.3021719744211935,2116800.0,8467200.0,14.0,0.015891032917139614,1597746.0050231637,57164.50001157408,4939012801.0,0.0
