,Name,Class,Photon Flux (ph/cm2/s),Fluence (ph/cm2),Photon Count,Background Counts,Duration (s),Duration (weeks),Fraction of Observation Time,MDP99,Start Time (MJD),Start Time (s),Asymmetry
0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,,0,0,0
1,4FGL J0001.5+2113,FSRQ,1.4892417772314265e-07,0.40531204209130506,1.0535024819578265,68040.0,2721600.0,4.5,0.005136986301369863,354067.43844741967,56765.50001157408,4904539201.0,0.0
2,4FGL J0001.5+2113,FSRQ,7.635921214466869e-08,0.09236410301019125,0.5401716547618154,30240.0,1209600.0,2.0,0.00228310502283105,460361.5235161932,56814.50001157408,4908772801.0,0.0
3,4FGL J0001.5+2113,FSRQ,1.3611859556223547e-07,1.3171924255366403,0.9629146889232363,241920.0,9676800.0,16.0,0.0182648401826484,730440.7217369676,56870.50001157408,4913611201.0,0.0
4,4FGL J0001.5+2113,FSRQ,7.873061624854039e-08,0.26188952188914477,0.5569471719904433,83160.0,3326400.0,5.5,0.006278538812785388,740424.4118135938,57280.00001157408,4948992001.0,0.0
5,4FGL J0001.5+2113,FSRQ,5.22183183672548e-07,4.105613063307041,3.693968893743843,196560.0,7862400.0,13.0,0.014840182648401826,171630.49539100908,57465.50001157408,4965019201.0,0.8461538461538461
6,4FGL J0001.5+2113,FSRQ,9.011335594712454e-08,0.13625139419205232,0.6374696546878568,37800.0,1512000.0,2.5,0.0028538812785388126,436140.1648567543,57570.50001157408,4974091201.0,0.0
7,4FGL J0001.5+2113,FSRQ,8.094076487334881e-07,6.11912182442517,5.725819540475243,189000.0,7560000.0,12.5,0.014269406392694063,108576.50593953181,57644.00001157408,4980441601.0,0.0
8,4FGL J0001.5+2113,FSRQ,5.94748149251022e-07,2.5179257646691267,4.207299720939855,105840.0,4233600.0,7.0,0.007990867579908675,110577.33866509347,57801.50001157408,4994049601.0,0.0
9,4FGL J0001.5+2113,FSRQ,1.4767207635629843e-06,44.65603589014464,10.44645008861111,756000.0,30240000.0,50.0,0.05707762557077625,119023.08484282448,57990.50001157408,5010379201.0,0.98
10,4FGL J0001.5+2113,FSRQ,3.8108463949218196e-07,3.4571998494730747,2.6958256186404888,226800.0,9072000.0,15.0,0.017123287671232876,252620.3587312028,58393.00001157408,5045155201.0,0.7666666666666667
11,4FGL J0001.5+2113,FSRQ,2.717629103036967e-07,0.6574488326067031,1.922474274400747,60480.0,2419200.0,4.0,0.0045662100456621,182931.41513947444,60706.50001157408,5245041601.0,0.0
12,4FGL J0019.2-5640,BCU,3.5199475876555327e-06,538.6026681565587,28.522991817778145,3825360.0,153014400.0,253.0,0.29282407407407407,98057.03009383901,55120.50001157408,4762411201.0,0.0
13,4FGL J0019.2-5640,BCU,2.4328057729983503e-06,147.87177361669492,19.713617157491065,1519560.0,60782400.0,100.5,0.11631944444444445,89419.34056880651,57448.00001157408,4963507201.0,0.0
14,4FGL J0019.2-5640,BCU,8.554610135435152e-06,1221.0234575390384,69.32008753568333,3568320.0,142732800.0,236.0,0.27314814814814814,38968.442706121656,58662.50001157408,5068440001.0,0.9915254237288136
15,4FGL J0019.6+7327,FSRQ,5.842993932017389e-06,590.1517359240476,43.487642745172835,2525040.0,101001600.0,167.0,0.1928406466512702,52252.61636887236,56275.50001157408,4862203201.0,0.9940119760479041
16,4FGL J0021.9-5140,BLL,1.1085646379897801e-07,12.00123208570632,0.8399878899377689,2706480.0,108259200.0,179.0,0.20410490307867732,2800692.9039055323,58386.00001157408,5044550401.0,0.0
17,4FGL J0021.9-5140,BLL,4.398653264055442e-08,0.34583971423309506,0.33329725188977877,196560.0,7862400.0,13.0,0.014823261117445839,1902182.7747129083,60241.00001157408,5204822401.0,0.0
18,4FGL J0021.9-5140,BLL,7.3024845252784e-08,2.4953465921019324,0.5533280024893203,854280.0,34171200.0,56.5,0.06442417331812998,2388656.2121541966,60395.00001157408,5218128001.0,0.8849557522123894
19,4FGL J0024.7+0349,FSRQ,1.2429763231545826e-05,1830.5163153938759,101.08238686807375,3681720.0,147268800.0,243.5,0.2808535178777393,27145.127705672712,55085.50001157408,4759387201.0,0.0
20,4FGL J0024.7+0349,FSRQ,7.697848286491162e-06,1182.5372954921431,62.60110221343838,3840480.0,153619200.0,254.0,0.29296424452133796,44766.212407829196,56856.50001157408,4912401601.0,0.952755905511811
21,4FGL J0024.7+0349,FSRQ,9.59014059935336e-06,814.9164433456922,77.9897640948466,2124360.0,84974400.0,140.5,0.16205305651672433,26725.169004452368,58911.00001157408,5089910401.0,-0.9110320284697508
22,4FGL J0024.7+0349,FSRQ,5.7834515995112564e-06,327.0472478104421,47.032681244554354,1413720.0,56548800.0,93.5,0.10784313725490197,36151.40868723099,60111.50001157408,5193633601.0,0.9411764705882353
23,4FGL J0030.3-4224,FSRQ,8.37825409542942e-07,3.547017653840999,6.54297438674553,105840.0,4233600.0,7.0,0.007954545454545454,71104.83883026794,55257.00001157408,4774204801.0,0.0
24,4FGL J0030.3-4224,FSRQ,5.090551223190274e-06,329.4278956370461,39.75451912579281,1617840.0,64713600.0,107.0,0.1215909090909091,45753.32419931163,56849.50001157408,4911796801.0,0.0
25,4FGL J0030.3-4224,FSRQ,2.2966221031224557e-07,0.5555988191873845,1.793540685876476,60480.0,2419200.0,4.0,0.004545454545454545,196081.73235375804,57619.50001157408,4978324801.0,0.0
26,4FGL J0030.3-4224,FSRQ,5.168283048219035e-06,248.49931821124835,40.36156366562793,1202040.0,48081600.0,79.5,0.0903409090909091,38844.97134687896,58907.50001157408,5089608001.0,0.5974842767295597
27,4FGL J0030.3-4224,FSRQ,8.176710783943866e-06,440.12944670950327,63.8557969450419,1345680.0,53827200.0,89.0,0.10113636363636364,25978.669858194593,59845.50001157408,5170651201.0,-0.9775280898876404
28,4FGL J0032.3-5522,BCU,1.4303500477985843e-08,0.39360944755340566,0.08814621865293659,687960.0,27518400.0,45.5,0.054819277108433734,13455937.8571018,55197.50001157408,4769064001.0,-0.23076923076923078
29,4FGL J0034.0-4116,BCU,1.3271707661907167e-05,1115.7153023550823,106.20127373324077,2101680.0,84067200.0,139.0,0.16087962962962962,19520.93341851065,59051.00001157408,5102006401.0,0.24820143884892087
